,place,1996,2001,2006,2009,2011,2012,2013,2014,2016,2016,2018,2019,2020,2021,county_name,sample_frequency,timestamps,name,units,url,domain,country_code,country_name,original_id,aug_id
383,wikidataId/Q1861474,,,,,,,,,722.0,,,,,,Mulgrave,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1861474,383
384,wikidataId/Q1864950,,,,,,,,,7530.0,,,,,,"Listowel, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1864950,384
385,wikidataId/Q1866018,,,1919.0,,,,,,,,,,,,Fort Qu'Appelle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1866018,385
386,wikidataId/Q1878805,,436.0,,,,,,,,,,,,,Nokomis,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1878805,386
387,wikidataId/Q1885050,,,,,,,,,1036.0,,,,,,Mahone Bay,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1885050,387
388,wikidataId/Q1885163,,,,,582.0,,,,,,,,,,Bruce Mines,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1885163,388
389,wikidataId/Q1886298,,,,,,,,,4077.0,,,,,,Carstairs,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1886298,389
390,wikidataId/Q1893229,,,,,,,,,7547.0,,,,,,Revelstoke,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1893229,390
391,wikidataId/Q1893562,,,,,2485.0,,,,,,,,,,Moosomin,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1893562,391
392,wikidataId/Q1904137,,,,,,,,,9645.0,,,,,,Martensville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1904137,392
393,wikidataId/Q1904521,,,,,,,,,11020.0,,,,,,Warman,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1904521,393
394,wikidataId/Q1908610,,,,,,,,,827.0,,,,,,Milk River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1908610,394
395,wikidataId/Q1909185,,,,,,,,,313.0,,,,,,Lemberg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909185,395
396,wikidataId/Q1909230,,,,,617.0,,,,,,,,,,Balcarres,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909230,396
397,wikidataId/Q1909256,,,,,,,,,1765.0,,,,,,Balgonie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909256,397
398,wikidataId/Q1909386,,,337.0,,,,,,,,,,,,Bengough,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909386,398
399,wikidataId/Q1909440,,,,,780.0,,,,,,,,,,Bienfait,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909440,399
400,wikidataId/Q1909612,,,,,639.0,,,,,,,,,,Big River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909612,400
401,wikidataId/Q1909957,,,,,1064.0,,,,,,,,,,Birch Hills,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1909957,401
402,wikidataId/Q1910004,,,,,,,,,499.0,,,,,,Blaine Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1910004,402
403,wikidataId/Q1910658,,,,,83.0,,,,,,,,,,Fleming,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1910658,403
404,wikidataId/Q1910937,,,,,176.0,,,,,,,,,,Francis,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1910937,404
405,wikidataId/Q1911125,,,,,216.0,,,,,,,,,,Govan,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911125,405
406,wikidataId/Q1911166,,,,,,,,,1099.0,,,,,,Grenfell,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911166,406
407,wikidataId/Q1911249,,,,,407.0,,,,,,,,,,Hafford,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911249,407
408,wikidataId/Q1911281,,,,,,,,,874.0,,,,,,"Hague, Saskatchewan",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911281,408
409,wikidataId/Q1911299,,,,,522.0,,,,,,,,,,Hanley,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911299,409
410,wikidataId/Q1911442,,,,,,,,,856.0,,,,,,Herbert,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911442,410
411,wikidataId/Q1911477,,,,,1504.0,,,,,,,,,,Hudson Bay,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911477,411
412,wikidataId/Q1911671,,,,,,,,,1910.0,,,,,,Indian Head,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911671,412
413,wikidataId/Q1911758,,,,,,,,,1945.0,,,,,,Millet,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1911758,413
414,wikidataId/Q1914775,,,622.0,,,,,,,,,,,,Ituna,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914775,414
415,wikidataId/Q1914814,,,,,,,,,,,,988.0,,,Kelvington,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914814,415
416,wikidataId/Q1914825,,,,,1061.0,,,,,,,,,,Kerrobert,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914825,416
417,wikidataId/Q1914835,,,,,,,,,4597.0,,,,,,Kindersley,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914835,417
418,wikidataId/Q1914869,,,,,743.0,,,,,,,,,,Kinistino,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914869,418
419,wikidataId/Q1914949,,,423.0,,,,,,,,,,,,Kyle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914949,419
420,wikidataId/Q1914981,,,,,,,,,382.0,,,,,,Lafleche,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1914981,420
421,wikidataId/Q1915082,,,,,,,,,1496.0,,,,,,Langham,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915082,421
422,wikidataId/Q1915126,,,,,967.0,,,,,,,,,,Lashburn,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915126,422
423,wikidataId/Q1915145,,,,,,,,,863.0,,,,,,Leader,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915145,423
424,wikidataId/Q1915203,,,,,427.0,,,,,,,,,,Leroy,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915203,424
425,wikidataId/Q1915278,,,,,,,,,1824.0,,,,,,Lumsden,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915278,425
426,wikidataId/Q1915299,,,,,566.0,,,,,,,,,,Luseland,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915299,426
427,wikidataId/Q1915322,,,,,1415.0,,,,,,,,,,Macklin,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915322,427
428,wikidataId/Q1915344,,,,,1156.0,,,,,,,,,,Maidstone,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915344,428
429,wikidataId/Q1915371,,,,,,,,,2084.0,,,,,,Maple Creek,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915371,429
430,wikidataId/Q1915390,,,,,533.0,,,,,,,,,,Marshall,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915390,430
431,wikidataId/Q1915411,,,,,562.0,,,,,,,,,,Midale,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915411,431
432,wikidataId/Q1915440,,,,,,,,,699.0,,,,,,Milestone,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915440,432
433,wikidataId/Q1915492,,,,,240.0,,,,,,,,,,Morse,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915492,433
434,wikidataId/Q1915513,,,,,,,,,360.0,,,,,,Mossbank,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915513,434
435,wikidataId/Q1915528,,,690.0,,,,,,,,,,,,Naicam,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915528,435
436,wikidataId/Q1915543,,,,,,,,,4401.0,,,,,,Nipawin,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1915543,436
437,wikidataId/Q1916300,,485.0,,,,,,,,,,,,,Norquay,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916300,437
438,wikidataId/Q1916323,,,,,,,,,403.0,,,,,,Ogema,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916323,438
439,wikidataId/Q1916342,,,,,,,,,1237.0,,,,,,Osler,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916342,439
440,wikidataId/Q1916369,,,,,,,,,2279.0,,,,,,Outlook,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916369,440
441,wikidataId/Q1916400,,,,,,,,,1328.0,,,,,,Oxbow,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916400,441
442,wikidataId/Q1916471,,,,,605.0,,,,,,,,,,Ponteix,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916471,442
443,wikidataId/Q1916498,,,,,855.0,,,,,,,,,,Porcupine Plain,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916498,443
444,wikidataId/Q1916627,,,,,668.0,,,,,,,,,,Qu'Appelle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916627,444
445,wikidataId/Q1916651,,,,,505.0,,,,,,,,,,Radisson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916651,445
446,wikidataId/Q1916667,,,,,860.0,,,,,,,,,,Radville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916667,446
447,wikidataId/Q1916714,,,,,975.0,,,,,,,,,,Redvers,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916714,447
448,wikidataId/Q1916747,,,,,1081.0,,,,,,,,,,Regina Beach,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916747,448
449,wikidataId/Q1916811,,,869.0,,,,,,,,,,,,Rocanville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916811,449
450,wikidataId/Q1916837,,,,,400.0,,,,,,,,,,Rockglen,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916837,450
451,wikidataId/Q1916845,,,,,296.0,,,,,,,,,,Rose Valley,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916845,451
452,wikidataId/Q1916875,,,,,,,,,2451.0,,,,,,Rosetown,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916875,452
453,wikidataId/Q1916905,,,,,,,,,540.0,,,,,,Rouleau,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916905,453
454,wikidataId/Q1916940,,,110.0,,,,,,,,,,,,Scott,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916940,454
455,wikidataId/Q1916970,,,,,,,,,1699.0,,,,,,Shaunavon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916970,455
456,wikidataId/Q1916992,,,,,,,,,119.0,,,,,,Sintaluta,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1916992,456
457,wikidataId/Q1917001,,,,,778.0,,,,,,,,,,Southey,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917001,457
458,wikidataId/Q1917032,,,,,916.0,,,,,,,,,,Spiritwood,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917032,458
459,wikidataId/Q1917066,,525.0,,,,,,,,,,,,,Springside,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917066,459
460,wikidataId/Q1917109,,,,,590.0,,,,,,,,,,St. Brieux,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917109,460
461,wikidataId/Q1917214,,,,,716.0,,,,,,,,,,St. Walburg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917214,461
462,wikidataId/Q1917229,,,,,460.0,,,,,,,,,,Star City,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917229,462
463,wikidataId/Q1917272,,,,,752.0,,,,,,,,,,Strasbourg,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917272,463
464,wikidataId/Q1917290,,,,,620.0,,,,,,,,,,Sturgis,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917290,464
465,wikidataId/Q1917345,,,,,3180.0,,,,,,,,,,Tisdale,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917345,465
466,wikidataId/Q1917360,,,,,525.0,,,,,,,,,,Turtleford,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917360,466
467,wikidataId/Q1917423,,,322.0,,,,,,,,,,,,Vonda,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917423,467
468,wikidataId/Q1917448,,,,,1306.0,,,,,,,,,,Wadena,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917448,468
469,wikidataId/Q1917479,,,,,985.0,,,,,,,,,,Wakaw,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917479,469
470,wikidataId/Q1917497,,,,,1035.0,,,,,,,,,,Waldheim,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917497,470
471,wikidataId/Q1917505,,354.0,,,,,,,,,,,,,Wapella,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917505,471
472,wikidataId/Q1917524,,,,,,,,,1865.0,,,,,,Watrous,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917524,472
473,wikidataId/Q1917538,,,,,,,,,697.0,,,,,,Watson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917538,473
474,wikidataId/Q1917553,,,,,543.0,,,,,,,,,,Wawota,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917553,474
475,wikidataId/Q1917576,,,,,,,,,3099.0,,,,,,White City,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917576,475
476,wikidataId/Q1917595,,,,,,,,,860.0,,,,,,Whitewood,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917595,476
477,wikidataId/Q1917621,,,,,1301.0,,,,,,,,,,Wilkie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917621,477
478,wikidataId/Q1917640,,,,,286.0,,,,,,,,,,Willow Bunch,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917640,478
479,wikidataId/Q1917681,,,,,864.0,,,,,,,,,,Wolseley,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917681,479
480,wikidataId/Q1917692,,,,,,,,,1732.0,,,,,,Wynyard,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917692,480
481,wikidataId/Q1917717,,,,,,,,,478.0,,,,,,Yellow Grass,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917717,481
482,wikidataId/Q1917781,,,,,,,,,80.0,,,,,,Zealandia,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1917781,482
483,wikidataId/Q1930,,,,,,,,,934243.0,,,,,,Ottawa,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1930,483
484,wikidataId/Q1930444,,,,,,,,,406.0,,,,,,Granum,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1930444,484
485,wikidataId/Q1950648,,,,,,,,,23120.0,,,,,,Mount Pearl,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1950648,485
486,wikidataId/Q1966925,,,,,,,,,9223.0,,,,,,Oromocto,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1966925,486
487,wikidataId/Q1973819,,,,,,,,,3729.0,,,,,,Rossland,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1973819,487
488,wikidataId/Q1981683,,,,,,,,,517.0,,,,,,"Neustadt, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1981683,488
489,wikidataId/Q1982768,,,,,,,,,9920.0,,,,,,Temiskaming Shores,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1982768,489
490,wikidataId/Q1982775,,,,,5135.0,,,,,,,,,,New Minas,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1982775,490
491,wikidataId/Q1993247,,,,,,,,,1642.0,,,,,,Nipigon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1993247,491
492,wikidataId/Q1994373,,,,,,,,,4288.0,,,,,,"Beresford, New Brunswick",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q1994373,492
493,wikidataId/Q2000769,,,,,,,,,11249.0,,,,,,North Saanich,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2000769,493
494,wikidataId/Q200166,,,,,,,,,233222.0,,,,,,Kitchener,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q200166,494
495,wikidataId/Q2002394,,,,,,,,,4964.0,,,,,,Grand Bay–Westfield,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2002394,495
496,wikidataId/Q2003126,,,,,,,,,1216.0,,,,,,Irricana,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2003126,496
497,wikidataId/Q201351,,,,,,,,,1053.0,,,,,,Clyde River,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q201351,497
498,wikidataId/Q2028824,,,,,,,,,5331.0,,,,,,Sackville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2028824,498
499,wikidataId/Q202973,,,,,,,,,123798.0,,,,,,Kingston,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q202973,499
500,wikidataId/Q203122,,,,,,,,,11854.0,,,,,,Whistler,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q203122,500
501,wikidataId/Q2039207,,,,,,,,,10753.0,,,,,,Williams Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2039207,501
502,wikidataId/Q204442,,,,,,,,,5249.0,,,,,,Fernie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q204442,502
503,wikidataId/Q2046751,,,,,,,,,14816.0,,,,,,Sylvan Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2046751,503
504,wikidataId/Q2058,,,,,,,,,25085.0,,,,,,Whitehorse,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2058,504
505,wikidataId/Q2061,,,,,,,,,19569.0,,,,,,Yellowknife,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2061,505
506,wikidataId/Q2067514,,,,,,,,,9879.0,,,,,,Quesnel,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2067514,506
507,wikidataId/Q2071178,,,,,,,,,2361.0,,,,,,Bouctouche,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2071178,507
508,wikidataId/Q2071232,,,,,,,,,1285.0,,,,,,Lamèque,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2071232,508
509,wikidataId/Q2082,,,,,,,,,108860.0,,,,,,St. John's,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2082,509
510,wikidataId/Q2093074,,,,,,,,,1452.0,,,,,,Elk Point,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2093074,510
511,wikidataId/Q2104736,,,,,,,,,2064.0,,,,,,Port McNeill,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,CAN,Canada,wikidataId/Q2104736,511
