id,Null,uptime,country,location,ships,distinct,contributor,status,timezone,date,time,url
3152,,100 %,  Belgium,Zeebrugge,212,33,Citymesh,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
3249,,88 %,  Belgium,Antwerp,62,0,,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2517,,100 %,  Brazil,Belem,194,61,,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2850,,100 %,  Brazil,Fortaleza,17,17,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2253,,98 %,  Canada,Montreal,6,2,,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2202,,100 %,  Canada,Ucluelet,26,21,,Online,India Standard Time,19/10/2021,21:14:44,https://www.aishub.net/stations?page=7
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3061,,100 %,  Argentina,Buenos Aires,20,20,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2999,,100 %,  Australia,Mount Hicks,6,5,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2701,,96 %,  Australia,O'Connor,65,65,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2556,,100 %,  Australia,Franklin,7,6,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2739,,90 %,  Australia,Townsville,44,44,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2936,,94 %,  Australia,Kettering,22,20,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2288,,100 %,  Australia,Johanna,5,5,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2637,,87 %,  Australia,Devonport,8,7,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2070,,100 %,  Australia,"Nelson Bay, NSW",43,43,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2995,,100 %,  Australia,Kingston,8,7,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2675,,100 %,  Australia,Sydney,16,16,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2520,,100 %,  Austria,Vienna,19,15,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2798,,100 %,  Austria,Linz,28,28,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2984,,100 %,  Azerbaijan,Baku,38,38,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3215,,79 %,  Belgium,Antwerp,1,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3483,,24 %,  Belgium,WIjnegem,40,11,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2145,,100 %,  Belgium,Antwerp2,464,47,Tresco Engineering,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3152,,100 %,  Belgium,Zeebrugge,212,33,Citymesh,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2292,,100 %,  Belgium,Gent,382,230,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2546,,100 %,  Belgium,Merchtem,27,3,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2276,,100 %,  Belgium,Schilde,289,3,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2127,,100 %,  Belgium,Izegem,105,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2300,,100 %,  Belgium,Antwerp Harbour 1,457,52,www.vemasys.com,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2981,,95 %,  Belgium,Oostende,119,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2404,,100 %,  Belgium,Bruges,172,18,dotOcean,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3249,,88 %,  Belgium,Antwerp,62,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2061,,100 %,  Belgium,Ostend,46,0,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3459,,100 %,  Belgium,Oostende,92,2,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2517,,100 %,  Brazil,Belem,194,61,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2850,,100 %,  Brazil,Fortaleza,17,17,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2593,,100 %,  Canada,Prince Rupert,75,22,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2215,,64 %,  Canada,Burnaby,24,2,,Online,India Standard Time,19/10/2021,21:14:45,https://www.aishub.net/stations?page=8
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3061,,100 %,  Argentina,Buenos Aires,17,17,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2739,,90 %,  Australia,Townsville,41,41,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2070,,100 %,  Australia,"Nelson Bay, NSW",44,44,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2556,,100 %,  Australia,Franklin,9,8,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2637,,87 %,  Australia,Devonport,7,7,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2995,,100 %,  Australia,Kingston,10,9,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2999,,100 %,  Australia,Mount Hicks,6,6,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2675,,100 %,  Australia,Sydney,15,15,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2288,,100 %,  Australia,Johanna,5,5,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2701,,96 %,  Australia,O'Connor,67,67,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2936,,94 %,  Australia,Kettering,22,20,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2798,,100 %,  Austria,Linz,27,27,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2520,,100 %,  Austria,Vienna,18,16,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2984,,100 %,  Azerbaijan,Baku,39,39,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2276,,100 %,  Belgium,Schilde,279,4,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2981,,95 %,  Belgium,Oostende,113,0,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3215,,79 %,  Belgium,Antwerp,2,0,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2145,,100 %,  Belgium,Antwerp2,462,51,Tresco Engineering,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2292,,100 %,  Belgium,Gent,378,238,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3459,,100 %,  Belgium,Oostende,86,3,Flanders Marine Institute,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2546,,100 %,  Belgium,Merchtem,26,4,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2127,,100 %,  Belgium,Izegem,104,0,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3152,,100 %,  Belgium,Zeebrugge,212,31,Citymesh,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3249,,88 %,  Belgium,Antwerp,62,1,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3075,,100 %,  Belgium,Aalst,2,2,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3483,,24 %,  Belgium,WIjnegem,42,10,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2061,,100 %,  Belgium,Ostend,45,0,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2300,,100 %,  Belgium,Antwerp Harbour 1,462,58,www.vemasys.com,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2404,,100 %,  Belgium,Bruges,165,19,dotOcean,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2517,,100 %,  Brazil,Belem,195,62,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2929,,0 %,  Brazil,Curitiba,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3489,,100 %,  Brazil,Maceio,4,4,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2850,,100 %,  Brazil,Fortaleza,15,15,German Aerospace Center (DLR),Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2576,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
3019,,0 %,  Bulgaria,Varna,0,0,,Dead,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2253,,98 %,  Canada,Montreal,5,2,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2202,,100 %,  Canada,Ucluelet,26,20,,Online,India Standard Time,19/10/2021,21:15:40,https://www.aishub.net/stations?page=1
2766,,0 %,  Angola,Zaire,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3061,,100 %,  Argentina,Buenos Aires,17,17,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2465,,0 %,  Australia,Darwin,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2675,,100 %,  Australia,Sydney,15,15,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2801,,0 %,  Australia,Glenorcky,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2936,,94 %,  Australia,Kettering,22,20,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2701,,96 %,  Australia,O'Connor,67,67,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2234,,98 %,  Australia,Mt Arthur (N.Tasmania),1,1,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2502,,100 %,  Australia,Scarborough,64,64,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3354,,0 %,  Australia,Port Hedland,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3292,,99 %,  Australia,"Oakleigh, Victoria",3,3,SARCNET,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2864,,0 %,  Australia,Morayfield,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2739,,90 %,  Australia,Townsville,41,41,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2556,,100 %,  Australia,Franklin,9,8,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2995,,100 %,  Australia,Kingston,10,9,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2999,,100 %,  Australia,Mount Hicks,6,6,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2637,,87 %,  Australia,Devonport,7,7,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2070,,100 %,  Australia,"Nelson Bay, NSW",44,44,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2288,,100 %,  Australia,Johanna,5,5,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3175,,100 %,  Austria,Vienna,2,0,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2520,,100 %,  Austria,Vienna,18,16,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2798,,100 %,  Austria,Linz,27,27,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2984,,100 %,  Azerbaijan,Baku,39,39,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2445,,0 %,  Bahamas,Freeport,0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2723,,0 %,  Belgium,Antwerp Harbour 2,0,0,www.vemasys.com,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2300,,100 %,  Belgium,Antwerp Harbour 1,462,58,www.vemasys.com,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2404,,100 %,  Belgium,Bruges,165,19,dotOcean,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3483,,24 %,  Belgium,WIjnegem,42,10,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3215,,79 %,  Belgium,Antwerp,2,0,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2709,,0 %,  Belgium,"Watervliet, St Laureins",0,0,,Dead,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2145,,100 %,  Belgium,Antwerp2,462,51,Tresco Engineering,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2981,,95 %,  Belgium,Oostende,113,0,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2292,,100 %,  Belgium,Gent,378,238,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
3359,,92 %,  Belgium,Schoten,50,4,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
2127,,100 %,  Belgium,Izegem,104,0,,Online,India Standard Time,19/10/2021,21:15:41,https://www.aishub.net/stations?page=2
